CustomerID,Age,Gender,Annual_Income_USD,Spending_Score,Membership_Status,Preferred_Payment_Method,Region,Total_Purchases,Avg_Purchase_Value,Last_Purchase_Date,Churn,Satisfaction_Score,Website_Visits_Last_Month,Avg_Time_Per_Visit_Minutes,Support_Tickets_Last_6_Months,Referred_Friends
fd3e96f8-08f1-464f-9411-1a5ce0478dce,49,1,43950,90,3,Cryptocurrency,0,26,53.67,2024-06-24,0,2.6,13,2.05,4,3
0d55bcca-3606-4387-ad4e-2cbece7a32e2,49,0,140965,87,1,Credit Card,4,18,493.72,2024-11-20,1,4.7,14,7.69,2,0
a63a8c56-91bd-42fe-8e35-dbaf6a1da291,22,1,87803,51,0,Cryptocurrency,3,22,425.09,2024-10-06,0,2.9,16,3.03,0,1
5ee96daf-7998-4b46-9662-0a49fcabe175,53,0,40642,25,0,PayPal,4,23,153.45,2024-11-04,0,1.4,8,7.86,1,0
8dcd8351-06cf-4a81-aa20-15ce167bce55,63,0,86506,68,1,Credit Card,2,25,37.81,2024-07-29,0,1.9,15,3.48,1,0
8bd266c9-01e2-4c90-9603-6bfeda6bdf37,59,0,61607,10,0,Credit Card,2,17,312.49,2024-07-27,0,1.2,6,4.98,1,0
e2616e54-51f7-498a-a8e7-1df4234984be,66,1,51288,86,3,Credit Card,4,19,300.13,2025-03-06,0,1.2,17,3.41,2,0
ffb6c281-7ebc-4bfc-86fa-cb111135c916,59,1,132117,67,0,Debit Card,2,19,161.87,2024-10-19,0,4.7,15,4.25,3,0
5840299a-9eae-4065-8847-3b2930d3013b,56,1,102865,83,1,PayPal,4,22,176.89,2024-08-07,0,3.5,14,3.56,3,0
f651da59-c6d6-41eb-a228-7dbe57a8c01a,33,0,147664,95,2,Credit Card,4,17,267.63,2024-11-28,0,1.4,19,4.9,1,1
2118e0e1-9dcc-4d9f-9d43-7e043d9d818d,50,0,34450,9,0,Cryptocurrency,4,14,440.8,2024-07-17,0,3.3,17,4.57,1,1
a4c8aeb7-077e-4b04-ac9a-61ed68eb681a,66,0,25618,29,0,Debit Card,2,25,63.51,2025-02-01,0,4.9,8,0.57,3,1
bc7dadce-a4bb-467a-8ffb-dc86b9fac20b,38,1,142879,37,0,PayPal,1,22,259.81,2025-05-08,1,1.1,17,1.86,1,2
477796ce-7d4f-4527-90c9-adc5f0d357de,26,0,54263,71,3,PayPal,4,17,224.13,2024-11-29,0,4.0,7,5.63,2,1
c5fc5c4f-c7a5-4f63-8dad-1303a1ba7a38,23,1,87583,38,3,PayPal,4,12,238.53,2024-09-25,0,1.7,23,4.87,2,1
8e1809b5-afce-4d40-9d67-d61869f5bbca,68,0,94900,88,3,PayPal,3,20,455.78,2024-06-30,0,2.5,17,2.13,1,2
52744f78-b15d-4bdb-8bf1-3af86e826732,62,1,48794,72,0,Debit Card,3,21,276.73,2025-01-28,0,1.5,13,7.64,2,3
3e906e20-3331-4f6e-8663-5525c16c8600,52,0,33091,98,3,PayPal,0,15,350.51,2024-12-02,0,1.0,16,2.09,1,0
7c35147b-6495-40d5-b642-f7b57582beaa,56,1,88422,59,0,Cryptocurrency,2,20,457.21,2025-03-07,0,1.4,13,6.05,0,0
dacfab34-645a-4914-8e1f-3c579ad72f20,39,1,107108,57,3,Cryptocurrency,1,19,158.18,2024-11-17,1,3.3,14,1.27,2,0
09af3874-923d-4fcb-b9d7-4811e65feb17,58,0,35161,90,0,Cryptocurrency,4,19,185.76,2024-11-07,0,4.6,12,5.09,2,1
919d39de-9e9e-475d-a219-445c8e7dbb9d,22,1,24158,60,3,Credit Card,4,14,121.02,2024-07-01,0,1.1,10,7.27,3,0
24098905-4314-4238-9d8f-19e97d4bdd69,59,0,143612,28,0,PayPal,2,20,329.41,2024-06-30,0,1.3,18,9.08,2,2
6d9e5f69-1323-4a8b-83bb-843ae13a8430,40,0,47663,28,0,Cryptocurrency,0,14,134.36,2024-08-29,0,1.7,13,6.63,0,1
cb40bd88-3895-40c7-939e-c6c42e11755e,34,0,105381,46,0,PayPal,0,18,124.99,2025-03-04,0,4.9,16,7.0,1,2
2ffb47fe-efab-4878-bfc6-b2c33442e180,29,1,26733,71,3,Debit Card,3,16,493.51,2024-10-12,0,1.7,12,3.19,3,0
634286d4-b27c-4e91-9cf2-99412d6da8c5,40,0,119961,67,3,Cryptocurrency,2,16,351.7,2024-08-01,0,2.9,9,3.79,1,2
0fd36087-e09c-4c49-96ed-aa710dad3c46,33,0,123347,86,1,Credit Card,0,25,409.04,2024-09-17,0,1.2,16,5.95,2,1
17d61e3e-5d21-4eba-811f-02663c33d70f,20,1,52001,55,0,Credit Card,0,19,484.72,2025-06-16,1,4.4,16,1.63,2,1
aa77305f-2428-48d3-ae1a-2195de7f0e6c,47,0,59128,38,0,Debit Card,1,23,485.82,2025-02-15,0,4.8,11,9.03,2,0
b9f54680-76c1-43f5-853e-87f2ce2924e3,39,1,69630,18,0,Cryptocurrency,3,17,173.22,2024-10-01,0,4.0,16,4.29,1,1
5302b84d-26fb-4fc4-ae8d-105f795157e1,26,1,29329,76,0,Debit Card,3,24,264.19,2025-02-28,0,3.3,16,1.17,1,0
24c97485-2dc9-4421-82b6-702658da6eab,46,1,73105,95,0,Credit Card,3,23,462.47,2025-06-17,0,2.0,19,7.71,1,2
e633205a-6913-4f0f-aade-343f056d8d1d,64,1,83436,63,0,Credit Card,0,29,22.56,2024-09-06,1,1.7,16,3.46,2,0
7c97f3d8-b521-4931-83ed-2c7779914bcb,54,1,148379,5,3,PayPal,4,28,458.93,2025-05-26,0,3.1,18,7.93,2,0
34ee4a0e-3067-4c2a-9faf-d95efdf2972e,40,0,143856,44,3,Debit Card,0,15,430.42,2025-03-12,1,2.2,9,7.57,0,3
a9947f1b-1d86-4ffc-ad7b-3e2f1da3e910,30,0,110348,29,1,Credit Card,0,13,239.31,2025-01-24,0,3.7,25,3.56,6,1
4c079e69-db37-4e16-9840-225c54799628,49,1,112635,14,0,Cryptocurrency,2,31,263.29,2025-01-01,0,2.1,16,4.12,1,0
7eff8bf9-31de-4d0b-aca6-6ffbc068cc2d,63,0,89579,58,3,Cryptocurrency,3,17,33.35,2024-08-15,1,1.7,18,6.48,0,0
204ee0d1-fed3-4e60-b57a-cacf5544f40a,69,0,34242,44,1,Credit Card,3,19,282.33,2025-02-08,0,3.3,12,3.06,1,2
254ac411-8ea7-4473-b4ed-177caa62afb2,64,0,118901,18,0,Debit Card,1,21,70.32,2024-07-17,0,4.0,9,6.77,1,0
c94557c3-0161-4f93-b757-c9ccec4baf0c,65,0,111814,7,1,Debit Card,3,18,139.33,2025-05-15,0,1.3,14,9.35,0,1
6e8494eb-384b-49b7-bfe9-eb8e5669e03e,40,0,145056,87,2,Cryptocurrency,0,18,403.98,2025-02-12,0,3.5,15,5.56,2,3
38a7e6a1-cfd5-4c46-a349-8134489fb4d7,62,1,47133,97,1,Credit Card,2,15,257.29,2024-08-14,0,4.3,13,1.43,2,2
dc91fe68-18f9-43b2-bb21-509cbbc010bc,34,1,44740,62,3,Cryptocurrency,1,21,378.42,2025-04-02,1,1.0,15,5.05,0,1
3a983fba-142d-4910-8709-28350112663e,57,1,120628,45,3,Debit Card,0,19,466.58,2025-02-07,0,1.9,14,4.58,1,0
122bbbab-2e99-417b-9b86-d16e5dca2f73,38,0,50976,16,1,Credit Card,0,15,93.87,2025-02-21,0,2.2,12,9.93,0,0
ac4f93d3-36c9-4d99-853b-1ef9800f3ecf,19,1,60067,64,0,Cryptocurrency,1,17,137.16,2024-07-10,0,1.1,23,3.94,0,0
b7ab592e-346f-4e04-a1b8-3191c9c63eb0,54,0,31231,37,1,Credit Card,0,18,297.62,2024-11-23,1,3.7,14,3.53,0,0
6afb7af3-1fdb-4294-8062-cc9824d10fef,23,1,86105,25,3,PayPal,0,24,475.3,2025-01-25,0,2.7,13,6.11,4,1
edc9676c-49fb-492e-b02b-d185fefeac9b,61,0,23328,9,1,Cryptocurrency,2,15,391.86,2025-05-30,0,3.6,8,4.56,5,0
6180e77f-14dc-4e39-a206-9c3bf177e8ab,35,1,134828,55,0,Cryptocurrency,2,15,323.27,2025-04-05,0,2.6,16,2.42,3,2
c73e3587-834d-47e4-b5f9-0b98d6f55836,47,1,45261,28,0,PayPal,2,20,342.8,2024-12-22,0,1.7,13,3.54,2,0
ceccd7ec-3b24-4f48-b9a1-b9e8bcfc1b32,39,1,45262,9,3,Debit Card,3,30,221.99,2024-07-21,0,3.1,16,6.03,1,0
394e091c-ee06-4e14-a718-b37b31cd21c7,50,1,23280,12,3,Cryptocurrency,1,20,207.83,2024-08-21,1,3.9,18,8.05,2,1
e5e46784-c9b5-4fca-93d5-df65565b421f,47,1,104683,18,0,Cryptocurrency,2,13,493.55,2024-07-03,0,1.6,9,0.92,0,1
b3df6188-3da7-4ebc-af01-c78e34a55840,34,0,51742,91,3,Debit Card,0,12,429.63,2024-10-01,0,2.4,18,7.12,1,3
27f9cfb6-bf7a-4129-8a6d-155020a7733f,60,1,23590,90,0,Credit Card,3,15,382.84,2024-12-05,0,3.9,19,5.23,1,2
585c8078-efd7-45ec-9a8e-97ee7adefd68,49,1,136726,56,3,PayPal,1,22,362.66,2024-11-24,0,3.6,20,2.89,4,0
25cc2b4f-6a5e-429a-af2a-033f22322df7,59,0,70226,90,3,Debit Card,2,26,287.88,2024-10-29,0,5.0,21,4.04,0,0
9fa5aeb2-0c15-45f0-a9b3-3f5dbc82e087,68,1,107542,74,0,Credit Card,2,10,171.26,2025-01-20,0,1.7,12,6.12,1,0
2f69a4c1-f007-40e0-b512-c20155492b33,31,0,33570,58,3,PayPal,1,19,222.1,2024-08-03,1,2.4,11,4.06,2,1
299c4d1c-842b-4c6d-8e80-5fcaddd5ad38,27,2,120529,81,0,Credit Card,2,19,38.84,2025-05-15,1,1.8,11,0.5,2,2
a77734ab-36fc-45fa-8aaa-6041a2156d31,64,1,115129,51,3,Cryptocurrency,1,16,53.76,2024-12-28,0,2.0,18,4.84,1,0
7a43b4d1-32bc-40b7-8ad8-234bc3a313fc,68,1,133182,32,0,PayPal,1,23,198.39,2025-05-27,0,1.8,16,4.23,0,1
e6ab28e3-9795-451a-af31-52a92450ef7f,53,1,109443,88,1,Credit Card,0,26,66.7,2025-03-31,0,5.0,8,8.77,1,1
8785f872-ef56-454e-96d6-e9919afd738e,51,0,29533,48,0,PayPal,1,20,205.06,2024-12-31,0,3.6,7,6.67,3,1
db7e8b36-0201-4c13-8104-4f92a1bd1bbe,26,0,128185,8,3,Credit Card,4,23,114.57,2024-07-13,0,1.3,7,4.45,0,1
65711a70-1861-4a6e-9d9a-5ea9af806370,59,0,145890,30,3,Credit Card,2,23,181.52,2025-04-05,1,3.1,20,5.55,1,0
b2e38384-67e9-4868-a9ec-e424cc6750d5,45,0,102283,26,0,Cryptocurrency,0,21,195.83,2025-04-22,0,1.3,14,4.97,1,0
9432bd5c-2077-4f29-88c3-fe0bc59edaaa,28,1,33366,24,0,Debit Card,3,19,399.22,2025-06-10,0,2.6,13,7.75,1,1
b46d5ba3-2982-4b88-871a-48157c101790,31,0,133819,27,0,PayPal,4,23,345.96,2025-01-10,0,3.6,14,2.98,4,2
ce193450-0cb2-4391-be9f-eb998bb29153,56,0,143947,79,0,Cryptocurrency,1,12,409.3,2025-02-21,0,1.2,17,8.67,0,0
1384e086-aa48-4d76-a6ec-72a676982f7f,64,0,96368,92,3,PayPal,3,16,188.79,2024-09-21,0,1.2,10,4.78,1,0
37c51182-e019-4eb2-b819-3f9918cd6822,36,0,48325,75,3,Debit Card,3,20,414.66,2024-12-04,0,2.0,11,6.43,0,1
7a247d3f-a7d4-45d8-a239-c37123ec7164,32,0,54798,39,0,Cryptocurrency,3,22,475.33,2025-02-11,0,3.6,16,4.44,1,0
0b951359-818c-4414-bf9d-59851add6dbd,45,1,59453,66,3,Debit Card,3,27,145.94,2025-02-06,0,4.7,15,4.07,4,1
d511ba8e-d904-4604-a6e1-132111770aeb,41,1,42849,51,2,Cryptocurrency,0,17,362.16,2025-02-27,0,2.1,17,2.59,1,0
fca5ae20-f030-4445-a438-563941f8ace9,25,0,75943,73,1,Cryptocurrency,0,10,38.21,2025-04-25,0,4.8,15,5.66,2,1
8b80bd30-d36b-4097-b1fd-8191e34cfc6a,60,1,26157,50,0,Cryptocurrency,3,20,265.31,2025-01-09,0,3.2,13,4.86,1,0
9a67a0ae-da6c-4ef5-a291-5bea76af68e8,26,0,131972,45,0,Cryptocurrency,4,29,86.61,2025-06-18,0,3.0,15,8.2,1,0
04726208-5660-4501-995a-443f573c6633,64,1,50178,87,3,Credit Card,2,19,418.15,2025-06-14,0,1.4,14,8.89,2,1
71d7425e-e0aa-4a4b-8c6c-3966af531c25,50,0,102537,33,0,PayPal,2,16,213.0,2024-07-31,0,4.8,18,4.53,1,1
55801638-d08d-40e2-b9b7-7db83b70ce2b,50,0,49030,19,0,Credit Card,0,20,306.11,2025-01-19,0,4.2,10,2.32,0,0
83ccbb44-6049-47b9-8a59-1c5a34effe9b,36,1,140125,13,0,Credit Card,4,17,295.27,2025-05-09,0,1.0,15,4.79,1,0
b7e92dab-dcfd-46c4-b563-927a2e2c6562,20,0,146026,78,0,Credit Card,4,21,61.1,2025-04-26,1,4.2,15,4.77,4,0
52973506-0e87-4564-babc-7f7015bf67d6,27,0,71134,96,3,Cryptocurrency,1,24,59.07,2024-08-08,0,3.2,13,7.42,3,1
1ec118ad-039d-496b-a191-cbe2ab3cbdf4,57,0,140398,22,3,Cryptocurrency,0,18,290.05,2024-10-28,0,1.4,17,4.51,2,0
24ff7163-0e1f-4f1c-92f5-67621e8ef4bc,64,1,85729,20,0,Debit Card,4,15,164.34,2025-05-22,0,3.8,13,4.21,2,1
57b3c9d4-c1eb-4e6c-a3ab-7ece62344e51,59,1,28164,97,3,PayPal,4,31,64.59,2024-11-24,0,3.7,17,0.5,2,1
d39748d2-cf64-4b03-88ff-dbdc06f76cd9,18,1,106378,5,3,Debit Card,2,23,161.9,2024-12-09,0,3.7,17,4.86,1,0
39395852-2ad3-42e1-842f-ec90fbbfca06,46,1,21119,84,3,Debit Card,4,18,103.42,2024-08-16,0,4.5,14,3.92,1,0
555b849b-9c2c-4c68-a6ba-dc412ae6b972,67,0,33351,78,2,PayPal,4,20,29.43,2024-10-29,1,4.0,12,6.57,2,0
e72bc514-b0c4-42e9-8408-cfbfe251688b,51,2,76063,91,2,PayPal,3,22,196.12,2024-06-24,0,4.6,11,1.21,0,1
c346be8c-c384-4c79-bcb0-73c1989d163f,68,0,92076,90,3,Debit Card,2,25,343.56,2025-01-01,0,2.5,22,6.16,1,0
1844f78c-d704-4af0-b492-ad2312664eea,30,0,65162,32,1,Debit Card,2,20,65.49,2025-04-09,1,3.2,21,6.07,3,1
8ad15b06-e355-43c2-bb03-4ff180158b89,18,0,51760,30,0,Debit Card,3,25,296.72,2024-07-05,0,4.9,17,4.12,1,3
b4b2d3ab-2a55-40ed-b3d4-a63d9c7ce767,51,1,69678,91,3,Cryptocurrency,2,22,84.31,2024-07-09,0,3.4,25,4.97,1,0
32a25a7d-69cf-4bf7-9e47-ee4ddb2fb3ed,46,0,112064,26,3,PayPal,1,21,43.51,2024-11-16,0,2.7,8,7.16,0,0
4fbf5200-6f27-42d2-a935-7bc7ad49a7df,65,1,109074,82,3,PayPal,1,29,55.19,2025-02-01,1,2.9,13,5.02,0,0
9b427b25-162a-4f2b-b73a-f359b75b0fcb,64,0,139567,87,0,Credit Card,0,15,112.81,2024-07-16,0,4.0,24,5.61,2,0
9def1b8e-8121-44b7-9d03-a6145730efef,30,1,117778,88,0,Cryptocurrency,2,25,238.15,2025-05-10,1,2.5,11,4.52,0,1
30799c19-2641-4b8e-8b35-05eec17c6b64,65,1,67628,4,0,Cryptocurrency,2,26,227.8,2024-08-14,0,1.2,12,2.44,0,1
e7d3bfe4-dc20-433f-a0f2-44a0227a6a48,66,0,111894,67,3,PayPal,1,27,243.46,2024-11-14,0,4.7,28,5.49,0,1
3f73dae3-b25d-4a95-bdcc-0a61813fcb73,46,0,124149,43,2,Cryptocurrency,0,26,194.18,2025-06-16,0,2.9,17,0.5,1,2
17728e70-ead0-47f5-ab87-adbdaa285896,56,0,60739,30,0,Debit Card,0,26,441.29,2025-01-06,0,3.1,14,5.09,1,1
c76868e3-608b-4ae6-889f-7b557f8e9d96,41,0,49738,16,2,PayPal,1,15,443.45,2025-03-04,0,2.4,23,6.32,1,1
c449b1c1-2a0a-4001-9e0c-9478d255ac77,43,1,137361,71,0,PayPal,1,23,332.37,2025-04-10,0,4.7,12,8.26,2,0
7786fb71-b1ae-4325-97e4-994b2e0651fb,34,0,66921,39,2,Cryptocurrency,3,27,168.78,2025-02-14,1,1.7,24,7.16,3,2
6100fa2c-fa37-47a7-8949-08c062f456a9,24,1,142448,86,1,PayPal,0,17,100.66,2024-12-16,0,2.6,13,9.43,1,0
99cbbc1b-e405-4904-abff-f97e02fac1d7,30,0,145277,41,0,Cryptocurrency,0,29,351.89,2024-12-10,0,2.5,16,3.29,0,0
bf185388-ba84-4a20-be31-b9de13aff00b,22,0,81068,31,0,Cryptocurrency,3,15,498.3,2024-10-25,0,3.0,13,6.46,2,2
e475a59c-77f2-451a-a129-be72c7b43811,43,1,43581,49,0,Cryptocurrency,1,18,411.47,2024-11-27,0,4.9,27,2.21,2,0
794a58c0-c5ef-42c4-8e1e-33999c63a3e4,66,0,115672,13,2,Debit Card,3,19,170.62,2025-03-12,0,1.8,10,6.28,2,1
23ec4d07-1e9f-4ee6-848b-484bba79d2fd,20,0,41485,41,3,Cryptocurrency,3,20,103.99,2025-05-22,1,3.5,8,5.24,2,0
9d1b3508-a2e3-4bff-930a-e1f18c1a9b93,24,1,112701,93,3,Cryptocurrency,4,17,410.64,2024-08-09,1,3.2,14,4.57,1,1
8ff11139-6065-4991-a7be-75b330eb9899,66,0,56294,28,0,Credit Card,0,16,207.1,2024-11-13,0,2.0,14,4.73,1,1
352e4d51-cc4a-4677-ab07-c376ed48224f,56,0,73001,64,2,Credit Card,1,24,296.64,2025-04-14,0,2.7,10,4.84,2,1
ee7876cf-c46d-4bbb-be6b-1067473f4b7d,18,0,21634,19,0,Debit Card,4,22,30.83,2025-01-25,0,2.7,12,5.47,3,0
89f7ff07-8a32-4590-83e6-89173f040234,66,1,63969,87,0,Debit Card,4,17,405.13,2024-07-18,0,1.9,23,7.41,0,0
ebd1bdb7-b7f0-41f8-bd8a-55119c827dd5,34,1,20093,72,0,Cryptocurrency,4,13,109.11,2025-04-14,0,2.9,15,2.49,3,1
571a4ade-3611-4166-b737-8763398cf43a,60,0,48370,25,3,Credit Card,1,19,384.12,2025-02-01,0,1.7,16,2.46,1,1
7053de54-f304-4f3d-9e77-9750eaa4ed25,42,1,39750,38,0,Debit Card,3,22,333.55,2024-07-21,1,1.8,10,3.55,0,0
bd3d64f0-cb74-4794-9a47-78c9c27535bc,20,2,126020,99,3,PayPal,1,28,212.12,2025-03-26,0,4.4,22,7.52,2,1
434e9d16-2105-4eb0-8f01-f6236e34d6bc,32,1,132635,90,0,PayPal,0,20,271.42,2025-05-30,0,4.7,10,3.76,2,0
12ce248e-00bf-4d7f-92aa-8389a31f2722,46,0,137634,3,3,Cryptocurrency,0,28,273.44,2024-09-03,0,2.6,15,3.75,2,0
ffad6cd4-0651-4f22-92f3-9aee12fa3d1b,60,0,36472,2,3,Credit Card,3,20,120.37,2025-01-11,1,1.0,15,5.66,0,1
e2992dd8-47a1-4f94-864f-b0a7b5e3424b,49,1,132545,5,0,PayPal,1,21,73.33,2024-11-25,0,4.6,14,4.33,1,2
7fb72099-40bc-4a5e-a9aa-5eff65bd5d9c,43,1,38934,61,0,Credit Card,3,22,406.94,2025-06-06,1,4.2,13,4.45,2,2
ddd843e4-d1e5-450a-939e-786c86444058,33,0,63774,20,1,Debit Card,3,18,348.14,2025-05-04,0,2.7,13,7.55,2,1
0b7f5228-24b1-42b1-bb00-d9abd584b426,42,0,108057,76,0,Credit Card,1,23,314.47,2025-05-23,0,3.5,15,5.24,3,0
5c5af584-582f-4ecb-ad39-d481454a6f32,45,1,59125,38,0,Cryptocurrency,0,17,146.4,2025-04-08,0,4.7,12,5.06,2,0
e559273a-d9ab-441d-82e8-50e583e25c7d,26,0,86981,80,3,Credit Card,1,30,207.03,2025-04-18,0,5.0,11,1.75,2,0
19cbe40d-0a43-4591-82d2-103a0ecf0269,18,1,106541,36,0,PayPal,0,23,82.16,2024-06-29,0,2.9,21,3.32,1,0
0c85aa68-dc97-49ab-a8ab-050062d3f6d7,46,1,59103,46,3,Credit Card,2,27,379.66,2025-03-19,0,2.9,16,3.82,2,0
2244b390-5edb-4eec-8ce4-9e4015ffbb76,39,0,103750,93,0,Credit Card,2,18,17.38,2024-07-20,1,4.5,17,3.71,2,1
ba85c06b-4f2c-407e-8591-9cee455f6e98,33,1,80085,99,0,Credit Card,2,28,11.41,2025-06-04,0,4.0,18,6.62,1,2
6de191ef-0e84-4841-901b-a6725d029982,58,0,108705,37,1,Debit Card,4,19,265.27,2025-06-11,0,4.2,17,9.4,1,2
e468b43c-5c59-4f3a-a52e-90a3bcd5827a,68,1,76543,54,0,Cryptocurrency,0,24,178.67,2024-10-04,0,3.5,22,4.13,4,3
4a3f553d-64e7-4a99-a5f7-853a1867da0e,61,1,36938,21,0,PayPal,0,26,80.48,2024-10-10,0,2.5,10,7.31,0,1
77268ed9-e310-4ae0-9716-5bf278e282a4,68,1,97492,21,1,PayPal,1,21,364.29,2024-12-09,0,1.8,19,9.29,2,0
94de320d-ddfa-4bff-abe2-124acdd7f87c,58,0,71586,92,0,Credit Card,0,12,466.72,2025-02-01,0,4.8,16,2.44,2,0
8c1f8868-87cc-4507-8e3c-6f4e738a08b4,24,0,78024,70,3,Credit Card,1,15,147.53,2024-09-12,1,1.6,13,7.05,1,1
8c1db341-00c9-434a-9acd-dc69c3a240fe,31,0,59687,84,2,Debit Card,4,20,305.3,2025-04-28,0,2.8,10,7.97,2,0
6ac7b98e-901a-4992-a9dd-090fb6f2d97e,46,1,91129,60,3,Cryptocurrency,1,20,374.98,2025-06-02,0,2.9,17,5.81,5,0
a0eb98db-81da-4c3e-a3f8-a0580a368a13,36,1,46207,36,0,PayPal,2,14,311.74,2024-11-13,0,4.6,12,2.21,1,2
15e76ba0-c189-423d-a9ab-20e69ba982a5,36,0,69354,77,3,Cryptocurrency,1,15,197.66,2024-11-02,0,3.8,19,2.85,0,1
a9cfd4c8-115f-45e6-993c-b6ad522926f4,19,1,125457,11,0,PayPal,1,16,282.26,2024-11-10,0,2.0,14,0.5,1,0
53dcd586-d489-4dd8-bedd-bae45c5278b5,58,0,57310,88,0,Credit Card,1,23,365.05,2025-06-04,0,1.8,14,6.83,1,1
97af5b37-8d93-44f2-ba65-3fd94a146ec3,62,1,68960,83,1,Debit Card,0,22,472.16,2025-03-27,0,4.8,14,4.4,2,0
2322d2c9-2115-41e0-9554-5751adb2a3a3,32,0,81262,87,0,Debit Card,3,17,388.45,2024-08-06,0,1.2,9,4.24,1,2
973971eb-4c56-4f66-8125-f302390048af,20,1,117155,31,0,Credit Card,3,19,164.39,2025-02-04,0,4.6,10,3.14,2,0
d8feb04c-0d0a-482e-b233-ccaab5a7b3fa,28,0,146019,37,0,Credit Card,3,18,339.2,2025-03-12,0,1.9,21,5.77,3,2
999f8863-d15f-4333-b778-6ff267c8e4b9,63,1,33403,60,2,Credit Card,0,22,458.95,2025-01-21,0,1.4,17,6.07,1,1
6007f944-7836-4a2e-a221-b9da23065e97,47,1,33065,61,0,Cryptocurrency,2,19,264.3,2024-10-11,0,2.1,10,3.51,2,2
c738e725-18cb-4082-a2d8-222668b3dd6b,57,1,109930,67,0,Credit Card,3,22,56.84,2025-04-03,0,3.2,16,4.47,2,2
d57c9fb5-f570-40e1-a51b-96a45bac6184,35,1,46801,98,3,Cryptocurrency,3,21,324.17,2025-06-01,0,4.4,10,1.83,2,1
d6c6c350-b0af-4bd1-a545-883a7fab6e82,68,1,128182,29,3,Credit Card,4,20,306.44,2024-10-20,0,3.7,13,5.73,3,0
21c689a5-c1f9-4f2e-96fb-ee4996f49d31,65,0,119132,67,3,Debit Card,4,25,75.87,2024-09-02,1,4.1,17,4.6,4,0
1395d316-ea95-47a1-a09d-08a9efaa6f61,19,0,49230,79,2,Cryptocurrency,2,32,127.39,2025-05-19,0,4.7,21,5.08,0,3
1499538c-02ca-4b7a-bb91-5bca4a3edd79,49,0,92706,71,0,Debit Card,1,13,339.24,2024-11-04,0,1.0,14,3.24,2,2
63a7b5c3-3f1f-45a6-9691-a89bb2854e45,25,0,103942,67,0,Credit Card,1,23,487.09,2024-07-19,0,3.6,19,3.74,0,1
8c723304-fd63-4e92-aac4-9ccb23caa041,39,0,110214,16,0,Credit Card,4,20,95.15,2025-02-20,1,2.5,22,6.88,1,1
c0709af0-339f-4721-a01e-6963353920ab,23,1,49968,45,3,PayPal,4,19,310.9,2025-02-05,0,3.5,15,6.75,2,0
9741bc1b-b88c-44fc-b12b-91e703a96b8d,29,1,62517,34,0,Cryptocurrency,2,18,242.19,2025-02-21,0,1.2,16,7.17,1,0
a56098b9-0728-40b5-b897-598dd4edc613,64,1,138899,84,1,Cryptocurrency,2,20,176.44,2025-02-10,0,1.6,8,5.7,2,1
0288a592-0240-4a26-8d5d-3b42227feba7,57,0,139642,44,2,Cryptocurrency,0,18,457.96,2025-05-30,1,3.9,17,1.77,0,1
3262664b-1739-486c-be6c-3e33c9d71118,53,1,73239,97,0,Cryptocurrency,1,17,469.25,2024-07-05,0,4.5,7,8.16,0,1
b3a83d2a-56b5-4982-b7e1-2e9a3b7a2330,32,1,52655,78,2,Debit Card,0,19,90.03,2024-12-20,0,3.0,20,4.39,3,0
92639ccf-7032-47c4-91da-5caaec020c03,45,0,112623,42,0,Cryptocurrency,3,26,356.09,2024-07-05,0,1.8,22,7.83,5,0
99519265-f5aa-4160-af57-dfaf60c0a01a,69,1,142983,35,3,Debit Card,2,28,389.28,2024-08-23,1,3.9,19,5.85,1,2
36bdaff3-abbe-46ca-aa13-11158f98ea6f,66,0,149282,75,1,Credit Card,1,20,462.4,2024-07-16,0,1.2,20,5.25,1,0
8629dac4-cc1a-45fa-9274-8d1ceff97bcf,62,0,82771,84,3,Debit Card,1,19,45.84,2025-01-19,1,3.9,20,3.29,1,1
d8c6db00-0607-47cf-b712-985481ad2e60,35,1,146318,30,1,Cryptocurrency,0,16,466.64,2025-01-26,0,4.2,21,4.23,0,2
ecfba006-59e4-4b11-9e26-3a14ed1a5bea,19,1,65984,53,3,Debit Card,4,20,130.72,2025-04-05,1,1.2,14,4.11,0,0
5dabd3df-e7d4-4ba7-9817-c16dedd2c761,30,0,31049,58,2,Cryptocurrency,4,22,430.52,2024-08-13,0,2.6,13,4.54,3,1
0fd69581-c2f7-4508-8d80-7d97e603ff15,62,0,92321,28,1,Debit Card,2,28,415.82,2025-01-22,1,1.5,16,7.56,2,0
84c516b5-eca6-4bbf-9afc-3b0f6ce8c3a4,32,1,127302,15,0,PayPal,4,22,398.87,2024-08-01,0,4.3,21,2.92,5,1
a041696a-3df0-44ee-81b6-a8b146022ceb,37,0,141854,38,2,Cryptocurrency,3,13,153.94,2024-12-08,0,4.3,17,5.72,0,1
d11bba8a-d045-45d6-a57f-354217a88f04,46,0,84813,50,2,Debit Card,1,24,382.27,2025-01-23,0,4.7,17,7.64,1,0
d10c7e73-a6b3-41bf-9b7c-c46770f7cefd,59,1,24655,13,3,Cryptocurrency,4,21,138.29,2024-08-30,0,1.5,12,4.95,1,2
19fcbdd5-d721-4e0d-96b3-2b5daa04dd7b,46,1,103994,35,3,Credit Card,2,22,161.78,2024-10-16,0,3.9,20,5.02,3,1
